parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,assessmentyear,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,taxvaluedollarcnt
11451402,1.0,,,2.0,2.0,,8.0,2.0,,,1207.0,1207.0,,,,,6037.0,,2.0,,,,2.0,33873400.0,-118314000.0,49544.0,,,,,,010C,266.0,TORR-MD,60376500.013031,54722.0,3101.0,416334.0,96162.0,0.0,,,,1.0,,,1993.0,,,2016.0,,,60376500013031.0,210487.0
12131372,1.0,,,2.0,2.0,,6.0,2.0,,,1302.0,1302.0,,,,,6037.0,,2.0,,,,2.0,34162100.0,-118046000.0,138679.0,1.0,,,,1.0,010C,266.0,SRR3*,60374305.023006,47695.0,3101.0,,96278.0,0.0,,,,1.0,,,1974.0,,,2016.0,,,60374305023006.0,535000.0
17257405,,,,1.5,2.0,,,1.5,,1211.0,1211.0,1211.0,,,1211.0,,6111.0,1.0,1.0,1.0,0.0,,,34275465.0,-118706119.0,5227.0,,,,,,1129,266.0,,61110082.01203,27110.0,2061.0,,97116.0,4.0,,1.0,,,,,1975.0,1.0,,2016.0,,,61110082012030.0,343472.0
11677100,,,,5.0,4.0,,7.0,5.0,,,3591.0,3591.0,,,,,6037.0,,5.0,,,,2.0,34087345.0,-118591122.0,51791.0,1.0,,,,1.0,0104,261.0,LCA11*,60378001.022035,12447.0,3101.0,19810.0,96126.0,0.0,,,,1.0,,,1977.0,,,2016.0,,,60378001022035.0,1662869.0
12981432,,,,2.0,3.0,,6.0,2.0,,,1353.0,1353.0,,,,,6037.0,,2.0,,,,2.0,34086340.0,-117980378.0,4622.0,,,,,,0100,261.0,BPR1*,60374049.021006,10241.0,3101.0,,96465.0,0.0,,,,1.0,,,1961.0,,,2016.0,,,60374049021006.0,277989.0
17115497,,,,2.5,3.0,,,2.5,,620.0,1333.0,1333.0,,,620.0,,6111.0,,2.0,2.0,0.0,,,34261574.0,-119195777.0,1742.0,,,,,,1129,266.0,,61110015.061005,34543.0,2061.0,,97083.0,5.0,,1.0,,,,,1978.0,2.0,,2016.0,,,61110015061005.0,262348.0
11103658,,,,2.0,4.0,,4.0,2.0,,,1144.0,1144.0,,,,,6037.0,,2.0,,,,2.0,34426427.0,-118466678.0,10177.0,,,,,,0100,261.0,SCUR2,60379200.354001,54311.0,3101.0,37739.0,96374.0,0.0,,,,1.0,,,1962.0,,,2016.0,,,60379200354001.0,52969.0
11104490,1.0,,,3.0,5.0,,8.0,3.0,,,2981.0,2981.0,,,,,6037.0,,3.0,,,,2.0,34435944.0,-118465151.0,7294.0,,,,,,0100,261.0,SCUR2,60379200.341012,54311.0,3101.0,37739.0,96374.0,0.0,,,,1.0,,,2000.0,,,2016.0,,,60379200341012.0,522943.0
12528269,,,,3.0,2.0,,9.0,3.0,,,1862.0,1862.0,,,,,6037.0,,3.0,,,,2.0,33755314.0,-118123068.0,2337.0,,,,,,0100,261.0,LBR1S,60375775.013023,46298.0,3101.0,116828.0,96237.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60375775013012.0,380530.0
17144608,,,,5.5,5.0,,,5.5,66.0,2493.0,5104.0,5104.0,,,2493.0,,6111.0,2.0,5.0,3.0,734.0,,,34238693.0,-118991103.0,29496.0,,,,,,1111,261.0,,61110053.051098,51239.0,2061.0,,97091.0,11.0,,1.0,,,210.0,,2004.0,2.0,,2016.0,,,61110053051098.0,1144924.0
11097934,1.0,,,3.0,4.0,,8.0,3.0,,,2686.0,2686.0,,,,,6037.0,,3.0,,,,2.0,34225479.0,-118573453.0,17317.0,1.0,,,,1.0,0101,261.0,LARA,60371134.223001,12447.0,3101.0,27987.0,96341.0,0.0,,,,1.0,,,1951.0,,,2016.0,,,60371134223001.0,394270.0
13036787,,,,1.0,3.0,,4.0,1.0,,,1257.0,1257.0,,,,,6037.0,,1.0,,,,7.0,34127264.0,-117861176.0,6068.0,,,,,,0100,261.0,GDR1,60374011.014001,11626.0,3101.0,,96485.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60374011014001.0,216825.0
14714732,,,,2.5,2.0,,,2.5,,,1148.0,1148.0,,,,,6059.0,,2.0,1.0,0.0,,,33562741.0,-117733414.0,,,,,,,34,266.0,,60590626.392001,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1998.0,,,2016.0,,,60590626392001.0,449000.0
14413090,,,,3.0,4.0,,,3.0,,,2728.0,2728.0,,,,,6059.0,,3.0,2.0,600.0,,,33515408.0,-117697537.0,5408.0,,,,,,122,261.0,,60590423.311,25459.0,1286.0,,96987.0,0.0,,,,,,,1992.0,,,2016.0,,,60590423311000.0,655777.0
11463683,,,,2.0,2.0,,9.0,2.0,,,1117.0,1117.0,,,,,6037.0,,2.0,,,,2.0,33961100.0,-118452000.0,17773.0,,,,,,010C,266.0,LAR3,60372781.022009,12447.0,3101.0,276514.0,96129.0,0.0,,,,1.0,,,1969.0,,,2016.0,,,60372781022009.0,787976.0
14412293,,,,3.5,3.0,,,3.5,,,2189.0,2189.0,,,,,6059.0,,3.0,2.0,453.0,,,33529789.0,-117695317.0,4800.0,,,,,,122,261.0,,60590423.301001,25459.0,1286.0,,96987.0,0.0,,1.0,,,,,1989.0,,,2016.0,,,60590423301001.0,482857.0
12536422,,,,1.0,1.0,,8.0,1.0,,,840.0,840.0,,,,,6037.0,,1.0,,,,2.0,33760800.0,-118147000.0,14534.0,,,,,,010C,266.0,LBR4R,60375772.002011,46298.0,3101.0,272933.0,96237.0,0.0,,,,1.0,,,1959.0,,,2016.0,,,60375772002011.0,217753.0
11670067,1.0,,,6.0,5.0,,10.0,6.0,,,9059.0,9059.0,,,,,6037.0,,6.0,,,,2.0,34065712.0,-118494248.0,30242.0,1.0,,,,1.0,0101,261.0,LARE20,60372624.002007,12447.0,3101.0,113910.0,96030.0,0.0,,,,1.0,,,1999.0,,,2016.0,,,60372624002007.0,5063582.0
17147292,,,,3.0,4.0,,,3.0,,1209.0,2312.0,2312.0,,,1209.0,,6111.0,1.0,3.0,2.0,625.0,,,34211396.0,-119198235.0,7140.0,,,,,,1111,261.0,,61110029.052018,13150.0,2061.0,,97101.0,8.0,,,,,,,1987.0,2.0,,2016.0,,,61110029052018.0,369715.0
17115001,,,,2.0,4.0,,,2.0,,1338.0,1338.0,1338.0,,,1338.0,,6111.0,1.0,2.0,1.0,378.0,,,34260712.0,-119205675.0,7169.0,1.0,400.0,,,1.0,1111,261.0,,61110015.072004,34543.0,2061.0,,97083.0,6.0,,,,,540.0,,1963.0,1.0,,2016.0,,,61110015072004.0,448000.0
10907353,1.0,,,2.0,2.0,,6.0,2.0,,,1567.0,1567.0,,,,,6037.0,,2.0,,,,2.0,34151473.0,-118388720.0,6616.0,1.0,,,,1.0,0101,261.0,LAR1,60371433.00101,12447.0,3101.0,47880.0,96452.0,0.0,,,,1.0,,,1940.0,,,2016.0,,,60371433001010.0,897450.0
17083859,,,,2.0,4.0,,,2.0,,1353.0,1882.0,1882.0,,,1353.0,,6111.0,1.0,2.0,2.0,400.0,,,34270527.0,-119238728.0,5880.0,,,,,,1111,261.0,,61110027.002028,34543.0,2061.0,,97083.0,8.0,,,,,,,1956.0,1.0,,2016.0,,,61110027002028.0,521000.0
11827883,,,,1.0,2.0,,4.0,1.0,,,632.0,632.0,,,,,6037.0,,1.0,,,,7.0,34032619.0,-118170779.0,4900.0,,,,,,0100,261.0,LCR2YY,60375315.031009,17882.0,3101.0,,96003.0,0.0,,,,1.0,,,1948.0,,,2016.0,,,60375315031009.0,246088.0
11456873,,,,3.0,4.0,,8.0,3.0,,,2694.0,2694.0,,,,,6037.0,,3.0,,,,2.0,33968795.0,-118392282.0,6001.0,,,,,,0100,261.0,LAR1,60372760.004006,12447.0,3101.0,7877.0,96026.0,0.0,,,,1.0,,,1944.0,,,2016.0,,,60372760004006.0,1067822.0
17253294,,,,1.5,4.0,,,1.5,,1248.0,1248.0,1248.0,,,1248.0,,6111.0,,1.0,2.0,441.0,,,34260609.0,-118765495.0,8316.0,,,,,,1111,261.0,,61110080.051004,27110.0,2061.0,,97118.0,6.0,,1.0,,,,,1962.0,1.0,,2016.0,,,61110080051004.0,51677.0
10725738,1.0,,,3.0,3.0,,7.0,3.0,,,2047.0,2047.0,,,,,6037.0,,3.0,,,,2.0,34196820.0,-118658295.0,8077.0,1.0,,,,1.0,0101,261.0,LARE11,60371352.036003,12447.0,3101.0,268588.0,96342.0,0.0,,,,1.0,,,1987.0,,,2016.0,,,60371352036003.0,728000.0
12963981,1.0,,,3.0,3.0,,8.0,3.0,,,1853.0,1853.0,,,,,6037.0,,3.0,,,,2.0,34138023.0,-117994756.0,2817.0,,,,,,010D,269.0,MORM*,60374311.002018,32923.0,3101.0,,96273.0,0.0,,,,1.0,,,1993.0,,,2016.0,,,60374311002018.0,414651.0
12531581,,,,2.0,3.0,,4.0,2.0,,,1751.0,1751.0,,,,,6037.0,,2.0,,,,7.0,33760730.0,-118127518.0,3515.0,,,,,,0100,261.0,LBR1S,60375776.035015,46298.0,3101.0,416316.0,96237.0,0.0,,,,1.0,,,1941.0,,,2016.0,,,60375776035015.0,150396.0
12957111,,,,4.0,4.0,,8.0,4.0,,,2892.0,2892.0,,,,,6037.0,,4.0,,,,2.0,34156825.0,-118010587.0,29704.0,1.0,,,,1.0,0103,261.0,MORL*,60374303.011014,32923.0,3101.0,,96273.0,0.0,,,,1.0,,,1937.0,,,2016.0,,,60374303011014.0,719250.0
11116714,1.0,,,2.0,2.0,,8.0,2.0,,,1390.0,1390.0,,,,,6037.0,,2.0,,,,2.0,34461608.0,-118555653.0,730555.0,1.0,,,,1.0,012C,266.0,LCA25*,60379201.081,,3101.0,,96377.0,0.0,,,,1.0,,,2008.0,,,2016.0,,,60379201081000.0,353000.0
10895541,1.0,,,3.0,3.0,,8.0,3.0,,,1770.0,1770.0,,,,,6037.0,,3.0,,,,2.0,34167500.0,-118415000.0,119793.0,1.0,,,,1.0,010C,266.0,LARD1.5,60371247.001001,12447.0,3101.0,27080.0,96410.0,0.0,,,,1.0,,,1978.0,,,2016.0,,,60371247001001.0,178174.0
14348483,,,,3.0,4.0,,,3.0,,,2643.0,2643.0,,,,,6059.0,,3.0,2.0,674.0,,,33723417.0,-117756136.0,5168.0,,,,,,122,261.0,,60590524.204022,52650.0,1286.0,274815.0,96954.0,0.0,,,,,,,1995.0,,,2016.0,,,60590524204022.0,1273707.0
10750705,1.0,,,3.0,4.0,,8.0,3.0,,,2296.0,2296.0,,,,,6037.0,,3.0,,,,2.0,34131119.0,-118724903.0,10746.0,,,,,,0100,261.0,LCA11*,60378003.291005,9840.0,3101.0,,96336.0,0.0,,,,1.0,,,1989.0,,,2016.0,,,60378003291005.0,821000.0
11176265,1.0,,,3.0,3.0,,8.0,3.0,,,1386.0,1386.0,,,,,6037.0,,3.0,,,,2.0,34471470.0,-118617581.0,33132.0,,,,,,010D,269.0,LCA22*,60379201.162005,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,1997.0,,,2016.0,,,60379201162005.0,375642.0
11309342,1.0,,,2.0,3.0,,8.0,2.0,,,1908.0,1908.0,,,,,6037.0,,2.0,,,,2.0,34706442.0,-118066556.0,5640.0,,,,,,0100,261.0,LRR36.6UDP,60379003.001113,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,2004.0,,,2016.0,,,60379003001113.0,214000.0
14248342,,,,2.0,3.0,,,2.0,,,1344.0,1344.0,,,,,6059.0,,2.0,2.0,437.0,,,33762957.0,-117837213.0,6500.0,,,,,,122,261.0,,60590754.052001,47568.0,1286.0,268288.0,97005.0,6.0,,,,,,,1968.0,1.0,,2016.0,,,60590754052001.0,66477.0
13878970,,,,1.0,2.0,,,1.0,,,790.0,790.0,,,,,6059.0,,1.0,1.0,224.0,,,33842457.0,-117911488.0,3710.0,,,,,,122,261.0,,60590865.012,16764.0,1286.0,275695.0,97024.0,5.0,,,,1.0,,,1920.0,1.0,,2016.0,,,60590865012000.0,177355.0
12077497,,,,2.0,2.0,,4.0,2.0,,,1236.0,1236.0,,,,,6037.0,,2.0,,,,7.0,34154730.0,-118233414.0,6058.0,,,,,,0100,261.0,GLR1*,60373010.001002,45457.0,3101.0,276121.0,96325.0,0.0,,,,1.0,,,1955.0,,,2016.0,,,60373010001002.0,569000.0
13886466,,,,2.0,3.0,,,2.0,,,1245.0,1245.0,,,,,6059.0,1.0,2.0,2.0,461.0,,,33742131.0,-118096543.0,9877.0,,,,,,122,261.0,,60590995.041025,54352.0,1286.0,,96225.0,6.0,,,,,,,1962.0,1.0,,2016.0,,,60590995041025.0,243390.0
12338039,,,,1.0,2.0,,4.0,1.0,,,865.0,865.0,,,,,6037.0,,1.0,,,,7.0,33920077.0,-118144255.0,5699.0,,,,,,0100,261.0,DOR105,60375517.002,4406.0,3101.0,,96102.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60375517002000.0,342235.0
11309626,1.0,,,3.0,4.0,,7.0,3.0,,,2609.0,2609.0,,,,,6037.0,,3.0,,,,2.0,34707552.0,-118064048.0,6699.0,,,,,,0100,261.0,LRR7000*,60379003.001084,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,2006.0,,,2016.0,,,60379003001084.0,215384.0
13890509,,,,4.0,3.0,,,4.0,,,2880.0,2880.0,,,,,6059.0,,4.0,3.0,864.0,,,33624412.0,-117921232.0,5216.0,,,,,,122,261.0,,60590634.002033,53571.0,1286.0,,96981.0,5.0,,,,,,,2001.0,1.0,,2016.0,,,60590634002033.0,1389962.0
14237671,13.0,,,2.0,3.0,,,2.0,,,1360.0,1360.0,,,,,6059.0,,2.0,2.0,513.0,,,33793200.0,-117875738.0,6300.0,,,,,,122,261.0,,60590761.012005,33252.0,1286.0,,97066.0,7.0,,,,,,,1977.0,1.0,,2016.0,,,60590761012005.0,130651.0
13893087,,,,3.0,3.0,,,3.0,,,2813.0,2813.0,,,,,6059.0,,3.0,2.0,514.0,,,33604057.0,-117879400.0,9760.0,,,,,,122,261.0,,60590627.011021,53571.0,1286.0,28119.0,96957.0,7.0,,,,,,,1957.0,1.0,,2016.0,,,60590627011021.0,190089.0
17070364,,,,2.0,3.0,,,2.0,,1066.0,1066.0,1066.0,,,1066.0,,6111.0,1.0,2.0,1.0,340.0,,,34336464.0,-119287742.0,6500.0,,,,,,1111,261.0,,61110012.041015,34543.0,2061.0,,97081.0,5.0,,,,,,,1958.0,1.0,,2016.0,,,61110012041015.0,342748.0
13896039,,,,2.0,3.0,,,2.0,,,1979.0,1979.0,,,,,6059.0,,2.0,2.0,660.0,,,33506189.0,-117742564.0,8306.0,,,,,,122,261.0,,60590423.053,52842.0,1286.0,,96969.0,7.0,,,,,,,1964.0,1.0,,2016.0,Y,15.0,60590423053000.0,1512500.0
12468300,,,,1.0,1.0,,8.0,1.0,,,750.0,750.0,,,,,6037.0,,1.0,,,,2.0,33817522.0,-118185978.0,41891.0,,,,,,010C,266.0,LBCCA,60375722.012002,46298.0,3101.0,275067.0,96241.0,0.0,,,,1.0,,,1980.0,,,2016.0,,,60375722012002.0,135281.0
12468226,1.0,,,2.0,2.0,,8.0,2.0,,,977.0,977.0,,,,,6037.0,,2.0,,,,2.0,33818345.0,-118186827.0,89646.0,,,,,,010C,266.0,LBR3S,60375722.012004,46298.0,3101.0,275067.0,96241.0,0.0,,,,1.0,,,1979.0,,,2016.0,,,60375722012004.0,145245.0
13897645,,,,1.0,3.0,,,1.0,,,1053.0,1053.0,,,,,6059.0,,1.0,4.0,1048.0,,,33430993.0,-117612648.0,9360.0,,,,,,122,261.0,,60590421.134012,13693.0,1286.0,,96982.0,6.0,,,,,,,1949.0,1.0,,2016.0,,,60590421134012.0,54080.0
12465722,1.0,,,3.0,2.0,,7.0,3.0,,,1716.0,1716.0,,,,,6037.0,,3.0,,,,2.0,33822400.0,-118188000.0,15092.0,,,,,,010C,266.0,LBR4*,60375720.021009,46298.0,3101.0,273109.0,96241.0,0.0,,,,1.0,,,1966.0,,,2016.0,,,60375720021009.0,404000.0
13891248,,,,3.0,6.0,,,3.0,,,2865.0,2865.0,,,,,6059.0,,3.0,2.0,420.0,,,33621230.0,-117906831.0,14850.0,1.0,,,,1.0,1,261.0,,60590634.003,53571.0,1286.0,,96981.0,0.0,,,,,,,1955.0,,,2016.0,,,60590634003000.0,663340.0
13871548,,,,1.0,2.0,,,1.0,,,1010.0,1010.0,,,,,6059.0,,1.0,1.0,380.0,,,33871760.0,-117942439.0,6148.0,,,,,,122,261.0,,60590110.004012,24812.0,1286.0,,97041.0,4.0,,,,,,,1949.0,2.0,,2016.0,,,60590110004012.0,40675.0
13869782,,,,2.0,4.0,,,2.0,,,1184.0,1184.0,,,,,6059.0,,2.0,2.0,451.0,,,33875174.0,-117953076.0,5940.0,,,,,,122,261.0,,60590110.006011,24812.0,1286.0,,97041.0,7.0,,,,,,,1950.0,1.0,,2016.0,,,60590110006011.0,61255.0
13868995,,,,2.0,4.0,,,2.0,,,1554.0,1554.0,,,,,6059.0,,2.0,2.0,454.0,,,33869252.0,-117974616.0,5767.0,,,,,,122,261.0,,60590018.021002,24812.0,1286.0,,97041.0,7.0,,,,,,,1976.0,1.0,,2016.0,,,60590018021002.0,109944.0
11320628,1.0,,,3.0,5.0,,8.0,3.0,,,2406.0,2406.0,,,,,6037.0,,3.0,,,,2.0,34650847.0,-118250870.0,10049.0,1.0,,,,1.0,0101,261.0,LCRA10000*,60379012.053008,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1997.0,,,2016.0,,,60379012053008.0,250191.0
11144697,1.0,,,3.0,3.0,,8.0,3.0,,,1635.0,1635.0,,,,,6037.0,,3.0,,,,2.0,34401281.0,-118530723.0,6636.0,,,,,,010D,269.0,SCUR2,60379203.141002,54311.0,3101.0,26134.0,96373.0,0.0,,,,1.0,,,1986.0,,,2016.0,,,60379203141002.0,495000.0
12088102,1.0,,,2.0,3.0,,6.0,2.0,,,1179.0,1179.0,,,,,6037.0,,2.0,,,,2.0,34132978.0,-118223113.0,6164.0,,,,,,0100,261.0,LAR1,60371813.003008,12447.0,3101.0,114808.0,96046.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60371813003008.0,478505.0
11713019,,,,2.0,2.0,,8.0,2.0,,,1410.0,1410.0,,,,,6037.0,,2.0,,,,2.0,34017445.0,-118368919.0,9469.0,,,,,,0100,261.0,LAR1,60372360.003009,12447.0,3101.0,268097.0,95989.0,0.0,,,,1.0,,,1951.0,,,2016.0,,,60372360003009.0,75745.0
17289406,,,,2.0,2.0,,,2.0,,1172.0,1172.0,1172.0,,,1172.0,,6111.0,,2.0,1.0,0.0,,,34170359.0,-118796618.0,,,,,,,1129,266.0,,61110074.023,34278.0,2061.0,,96385.0,4.0,,,,,,,1986.0,1.0,,2016.0,,,61110074023000.0,188305.0
14745871,,,,2.0,2.0,,,2.0,,,1132.0,1132.0,,,,,6059.0,,2.0,2.0,0.0,,,33832224.0,-118047961.0,,,,,,,1,266.0,,60591101.113012,44833.0,1286.0,,96185.0,0.0,,,,,,,2005.0,,,2016.0,,,60591101113011.0,339527.0
11144978,1.0,,,3.0,3.0,,8.0,3.0,,,1708.0,1708.0,,,,,6037.0,,3.0,,,,2.0,34399175.0,-118477682.0,5818.0,,,,,,010D,269.0,SCUR2,60379200.313005,54311.0,3101.0,26134.0,96352.0,0.0,,,,1.0,,,1988.0,,,2016.0,,,60379200313005.0,301600.0
12086963,1.0,,,1.0,1.0,,6.0,1.0,,,708.0,708.0,,,,,6037.0,,1.0,,,,2.0,34137600.0,-118230000.0,134616.0,1.0,,,,1.0,010E,266.0,GLR4*,60373021.021003,45457.0,3101.0,275396.0,96324.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60373021021003.0,282000.0
14176848,,,,0.0,0.0,,,,,,4300.0,,,,,4300.0,6059.0,,,0.0,0.0,,,33886578.0,-117870520.0,7939.0,,,,,,96,248.0,,60590117.115,24812.0,1286.0,,97039.0,0.0,,,,4.0,,,1964.0,2.0,,2016.0,,,60590117115000.0,449253.0
13859332,,,,2.5,3.0,,,2.5,,,1820.0,1820.0,,,,,6059.0,1.0,2.0,2.0,413.0,,,33668620.0,-118008044.0,2875.0,,,,,,122,261.0,,60590993.102004,25218.0,1286.0,,96966.0,7.0,,1.0,,,,,1977.0,2.0,,2016.0,,,60590993102004.0,392106.0
12045132,1.0,,,3.0,3.0,,8.0,3.0,,,1476.0,1476.0,,,,,6037.0,,3.0,,,,2.0,34218238.0,-118243203.0,8028.0,,,,,,010C,266.0,GLR3*,60373006.003002,45457.0,3101.0,274582.0,96330.0,0.0,,,,1.0,,,1980.0,,,2016.0,,,60373006003002.0,272781.0
14266182,,,,2.0,3.0,,,2.0,,,1755.0,1755.0,,,,,6059.0,,2.0,2.0,458.0,,,33694506.0,-117903186.0,4725.0,,,,,,122,261.0,,60590639.072,38032.0,1286.0,,96958.0,7.0,,,,,,,1981.0,1.0,,2016.0,,,60590639072000.0,311910.0
10734893,1.0,,,3.0,3.0,,7.0,3.0,,,2304.0,2304.0,,,,,6037.0,,3.0,,,,2.0,34172072.0,-118644767.0,62323.0,1.0,,,,1.0,010C,266.0,LARD5,60371373.021019,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60371373021019.0,540000.0
10839333,1.0,,,2.0,2.0,,6.0,2.0,,,930.0,930.0,,,,,6037.0,,2.0,,,,2.0,34188300.0,-118458000.0,30936.0,1.0,,,,1.0,010C,266.0,LARD1.5,60371278.062,12447.0,3101.0,41466.0,96420.0,0.0,,,,1.0,,,1992.0,,,2016.0,,,60371278062000.0,142124.0
11176889,1.0,,,4.0,5.0,,7.0,4.0,,,3040.0,3040.0,,,,,6037.0,,4.0,,,,2.0,34506007.0,-118623072.0,5479.0,,,,,,0100,261.0,LCA2,60379201.023168,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,2000.0,,,2016.0,,,60379201023168.0,521061.0
10879059,,,,1.0,2.0,,4.0,1.0,,,802.0,802.0,,,,,6037.0,,1.0,,,,7.0,34209216.0,-118390466.0,7019.0,,,,,,0100,261.0,LAR1,60371218.011002,12447.0,3101.0,41131.0,96450.0,0.0,,,,1.0,,,1948.0,,,2016.0,Y,15.0,60371218011002.0,356000.0
14178360,,,,3.0,5.0,,,3.0,,,2581.0,2581.0,,,,,6059.0,1.0,3.0,2.0,480.0,,,33881733.0,-117856701.0,7400.0,1.0,,,,1.0,122,261.0,,60590117.153002,26531.0,1286.0,,97068.0,9.0,,,,,,,1964.0,2.0,,2016.0,,,60590117153002.0,643338.0
10878536,1.0,,,1.0,3.0,,4.0,1.0,,,996.0,996.0,,,,,6037.0,,1.0,,,,2.0,34205383.0,-118379996.0,6750.0,,,,,,0100,261.0,LAR1,60371224.201014,12447.0,3101.0,41131.0,96450.0,0.0,,,,1.0,,,1944.0,,,2016.0,,,60371224201014.0,431000.0
11973936,,,,1.0,2.0,,5.0,1.0,,,1212.0,1212.0,,,,,6037.0,,1.0,,,,7.0,34127160.0,-118201652.0,6299.0,,,,,,0100,261.0,LAR1,60371832.223,12447.0,3101.0,115609.0,96023.0,0.0,,,,1.0,,,1925.0,,,2016.0,,,60371832223000.0,29700.0
13978941,,,,2.5,4.0,,,2.5,,,2769.0,2769.0,,,,,6059.0,,2.0,2.0,716.0,True,,33690934.0,-117974442.0,7471.0,1.0,,,1.0,,122,261.0,,60590992.311003,8384.0,1286.0,,97008.0,0.0,,1.0,,,,,1997.0,,,2016.0,,,60590992311003.0,545440.0
14755195,,,,2.5,2.0,,,2.5,,,1437.0,1437.0,,,,,6059.0,,2.0,2.0,0.0,,,33563843.0,-117702508.0,,,,,,,34,266.0,,60590423.341011,25459.0,1286.0,,96987.0,0.0,,1.0,,,,,1998.0,,,2016.0,,,60590423341007.0,507625.0
13901763,,,,3.5,5.0,,,3.5,,,2554.0,2554.0,,,,,6059.0,1.0,3.0,2.0,658.0,,,33891601.0,-117992258.0,9750.0,1.0,,,,1.0,122,261.0,,60591106.043016,10608.0,1286.0,,96190.0,6.0,,1.0,,,,,1960.0,1.0,,2016.0,,,60591106043016.0,364397.0
11157298,1.0,,,4.0,5.0,,11.0,4.0,,,6727.0,6727.0,,,,,6037.0,,4.0,,,,2.0,34385124.0,-118418242.0,118646.0,1.0,,,,1.0,0101,261.0,SCNU4,60379200.43106,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,1986.0,,,2016.0,,,60379200431060.0,976154.0
12453784,,,,1.0,2.0,,5.0,1.0,,,480.0,480.0,,,,,6037.0,,1.0,,,,7.0,33858469.0,-118193643.0,3522.0,,,,,,0100,261.0,LBR2N,60375703.032014,46298.0,3101.0,276476.0,96239.0,0.0,,,,1.0,,,1924.0,,,2016.0,,,60375703032014.0,140175.0
11741485,,,,1.0,1.0,,4.0,1.0,,,534.0,534.0,,,,,6037.0,,1.0,,,,7.0,34047676.0,-118358006.0,1701.0,,,,,,0100,261.0,LAR2,60372171.004005,12447.0,3101.0,274514.0,96000.0,0.0,,,,1.0,,,1923.0,,,2016.0,,,60372171004005.0,296465.0
14203137,1.0,,,2.5,3.0,,,2.5,,,1890.0,1890.0,,,,,6059.0,1.0,2.0,2.0,666.0,,6.0,33862827.0,-117745149.0,6264.0,,,,,,122,261.0,,60590219.221015,16764.0,1286.0,113455.0,97027.0,6.0,,1.0,,,,,1985.0,2.0,,2016.0,,,60590219221015.0,668000.0
11168924,1.0,,,2.0,2.0,,8.0,2.0,,,1252.0,1252.0,,,,,6037.0,,2.0,,,,2.0,34405700.0,-118555000.0,571076.0,1.0,,,,1.0,010C,266.0,SCUR4,60379203.303012,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1986.0,,,2016.0,Y,15.0,60379203303015.0,335000.0
10843699,,,,4.0,8.0,,4.0,4.0,,,3706.0,,,3706.0,,,6037.0,,4.0,,,,,34172412.0,-118462978.0,6875.0,,,,,,0400,248.0,LAR3,60371284.004005,12447.0,3101.0,27080.0,96420.0,0.0,,,,4.0,,,1952.0,,,2016.0,,,60371284004005.0,1000000.0
13947246,13.0,,,2.5,2.0,,,2.5,,,1260.0,1260.0,,,,,6059.0,,2.0,2.0,441.0,,6.0,33745550.0,-117974138.0,1478.0,,,,,,122,261.0,,60590997.011032,34780.0,1286.0,,96990.0,5.0,,1.0,,,,,1972.0,2.0,,2016.0,,,60590997011032.0,155726.0
14190901,13.0,,,2.5,4.0,,,2.5,,,2244.0,2244.0,,,,,6059.0,2.0,2.0,2.0,609.0,,,33878245.0,-117799831.0,18800.0,1.0,,,,1.0,122,261.0,,60590218.162017,21412.0,1286.0,,97078.0,8.0,,1.0,,,,,1976.0,1.0,,2016.0,,,60590218162017.0,812200.0
13966720,,,,2.0,3.0,,,2.0,,,1749.0,1749.0,,,,,6059.0,,2.0,2.0,483.0,,,33720306.0,-117981742.0,6000.0,,,,,,122,261.0,,60590992.422012,25218.0,1286.0,,96965.0,6.0,,,,,,,1962.0,2.0,,2016.0,,,60590992422012.0,69651.0
