airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,garagecarcnt,garagetotalsqft,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,propertyzoningdesc,regionidcounty,roomcnt,unitcnt,yearbuilt,taxvaluedollarcnt,log_sqft,log_lotsize
1.0,2.0,3.0,6.0,1963.0,2.0,456.0,2.0,34180089.0,-118283926.0,9601.0,261.0,457.0,3101.0,0.0,1.0,1942.0,112559.0,7.582738488914411,9.169726689090886
1.0,5.0,4.0,10.0,5194.0,2.0,456.0,2.0,34037417.0,-118492682.0,8939.0,261.0,1673.0,3101.0,0.0,1.0,1989.0,4464326.0,8.555451903533328,9.09829086816756
1.0,6.0,5.0,11.0,3922.0,2.0,456.0,2.0,34064544.0,-118387457.0,5923.0,261.0,141.0,3101.0,0.0,1.0,2010.0,2944105.0,8.274611946209552,8.68676717538769
1.0,2.0,2.0,4.0,864.0,2.0,456.0,2.0,34404400.0,-118470000.0,353084.0,266.0,1565.0,3101.0,0.0,1.0,1964.0,70803.0,6.762729506931879,12.774464100130537
1.0,7.0,6.0,10.0,5828.0,2.0,456.0,2.0,34073170.0,-118332595.0,15547.0,261.0,603.0,3101.0,0.0,1.0,1930.0,1186000.0,8.67060073804555,9.651687291972113
1.0,1.0,3.0,6.0,1396.0,2.0,546.0,2.0,34395964.0,-118926753.0,6696.0,261.0,580.0,2061.0,6.0,1.0,1955.0,299267.0,7.242082359256962,8.80941494391005
1.0,3.0,3.0,6.0,1942.0,2.0,443.0,2.0,34271384.0,-118888822.0,5111.0,261.0,580.0,2061.0,7.0,1.0,1984.0,526658.0,7.57198844937744,8.53934599605737
1.0,2.0,3.0,4.0,1944.0,2.0,456.0,7.0,34176379.0,-118445957.0,6755.0,261.0,596.0,3101.0,0.0,1.0,1937.0,590000.0,7.573017256052546,8.81818627792769
1.0,2.0,1.0,7.0,1261.0,2.0,456.0,2.0,34149600.0,-118450000.0,33344.0,266.0,596.0,3101.0,0.0,1.0,1974.0,456862.0,7.140453043101158,10.414663115066407
1.0,3.0,3.0,7.0,2080.0,2.0,456.0,2.0,34032743.0,-118506877.0,8239.0,261.0,1673.0,3101.0,0.0,1.0,1951.0,204793.0,7.640603826393634,9.016755622903517
1.0,3.0,3.0,6.0,1750.0,2.0,483.0,2.0,33867196.0,-117815014.0,5605.0,261.0,580.0,1286.0,7.0,1.0,1974.0,494957.0,7.467942332285852,8.631592731724734
1.0,2.0,3.0,6.0,1231.0,2.0,456.0,2.0,34270830.0,-118307177.0,7380.0,261.0,580.0,3101.0,0.0,1.0,1955.0,55857.0,7.116394144093465,8.906664409770052
1.0,5.0,5.0,9.0,5249.0,2.0,456.0,2.0,34200856.0,-118236934.0,13435.0,261.0,456.0,3101.0,0.0,1.0,1986.0,626707.0,8.565983355585669,9.505692950732183
1.0,3.0,3.0,8.0,2029.0,2.0,456.0,2.0,33938260.0,-118108322.0,8975.0,261.0,341.0,3101.0,0.0,1.0,1953.0,296728.0,7.615791072035833,9.102309627762478
1.0,2.5,5.0,6.0,2376.0,2.0,432.0,2.0,33708457.0,-118017668.0,6000.0,261.0,580.0,1286.0,9.0,1.0,1966.0,458991.0,7.773594467360194,8.699681400989514
1.0,3.0,5.0,8.0,3463.0,2.0,456.0,2.0,34151259.0,-118552967.0,25688.0,261.0,591.0,3101.0,0.0,1.0,1969.0,238019.0,8.150179269682326,10.153818163694302
1.0,2.0,5.0,6.0,3016.0,2.0,456.0,7.0,34042759.0,-118311683.0,8922.0,261.0,587.0,3101.0,0.0,1.0,1907.0,346912.0,8.012018239159062,9.09638749190015
1.0,2.0,3.0,6.0,1219.0,2.0,0.0,24.0,33503647.0,-117718882.0,7210.0,266.0,580.0,1286.0,6.0,1.0,1971.0,69387.0,7.106606137727303,8.88336291691676
1.0,4.5,5.0,6.0,3889.0,2.0,616.0,2.0,33623259.0,-117903406.0,9367.0,261.0,580.0,1286.0,0.0,1.0,1997.0,1583432.0,8.266164436612492,9.145054905277552
1.0,2.0,3.0,6.0,1654.0,2.0,406.0,2.0,33656678.0,-117574294.0,6820.0,261.0,580.0,1286.0,0.0,1.0,1989.0,377424.0,7.411556287811163,8.82776136765472
1.0,2.0,3.0,6.0,1085.0,2.0,0.0,2.0,34178291.0,-119203114.0,3049.0,265.0,580.0,2061.0,5.0,1.0,1964.0,295000.0,6.990256500493881,8.022896869601457
1.0,2.0,3.0,6.0,1218.0,2.0,456.0,2.0,34133401.0,-118222704.0,5831.0,261.0,607.0,3101.0,0.0,1.0,1954.0,630000.0,7.105786129481271,8.671115273688494
1.0,2.0,4.0,4.0,1594.0,2.0,456.0,2.0,33788244.0,-118163624.0,3998.0,246.0,663.0,3101.0,0.0,2.0,1923.0,271898.0,7.374629015218945,8.293799608846818
1.0,3.0,3.0,8.0,1513.0,2.0,456.0,2.0,34451292.0,-118549872.0,4775.0,261.0,1564.0,3101.0,0.0,1.0,1995.0,462902.0,7.322510433997394,8.471358655072438
1.0,3.0,4.0,7.0,2520.0,2.0,456.0,2.0,34051182.0,-118532246.0,20673.0,261.0,606.0,3101.0,0.0,1.0,1956.0,4769958.0,7.83241092718792,9.93663215112843
1.0,3.0,3.0,7.0,2062.0,2.0,456.0,2.0,34052281.0,-118536695.0,18024.0,261.0,605.0,3101.0,0.0,1.0,1958.0,169243.0,7.631916513071252,9.79951496215315
1.0,2.5,3.0,6.0,1993.0,2.0,624.0,2.0,33646915.0,-117676644.0,7600.0,261.0,580.0,1286.0,7.0,1.0,1986.0,678000.0,7.597897950521784,8.936035096566041
1.0,2.0,4.0,6.0,1356.0,2.0,456.0,2.0,34268881.0,-118473420.0,8408.0,261.0,610.0,3101.0,0.0,1.0,1955.0,57520.0,7.213031659834869,9.037057839832897
1.0,3.0,3.0,8.0,2837.0,2.0,456.0,2.0,34162600.0,-118391555.0,11699.0,261.0,580.0,3101.0,0.0,1.0,1936.0,902909.0,7.950854857719988,9.367344120785848
1.0,2.0,6.0,6.0,1544.0,2.0,456.0,2.0,34165864.0,-118940289.0,9613.0,261.0,580.0,2061.0,9.0,1.0,1971.0,85836.0,7.3427791893318455,9.170975648453906
1.0,2.0,3.0,8.0,1672.0,2.0,456.0,2.0,34092053.0,-118076084.0,5587.0,261.0,722.0,3101.0,0.0,1.0,1962.0,222107.0,7.422373700986824,8.628376720376853
1.0,2.0,2.0,6.0,1812.0,2.0,456.0,2.0,34246429.0,-118496151.0,7501.0,261.0,610.0,3101.0,0.0,1.0,1959.0,288997.0,7.502738210754851,8.922924930641832
1.0,5.0,4.0,10.0,6149.0,2.0,456.0,2.0,34060766.0,-118548822.0,21533.0,261.0,606.0,3101.0,0.0,1.0,2003.0,3482035.0,8.724207360800564,9.977388360375663
1.0,1.0,2.0,5.0,1400.0,2.0,456.0,7.0,34025835.0,-117949352.0,7010.0,261.0,1055.0,3101.0,0.0,1.0,1916.0,269153.0,7.244941546337007,8.855235623206967
1.0,1.0,2.0,4.0,974.0,2.0,456.0,2.0,34130864.0,-117908331.0,6995.0,261.0,78.0,3101.0,0.0,1.0,1912.0,312000.0,6.882437470997847,8.853093836138493
1.0,2.0,3.0,6.0,1471.0,2.0,483.0,2.0,33635757.0,-117682960.0,5000.0,261.0,580.0,1286.0,7.0,1.0,1972.0,94878.0,7.294377299288821,8.517393171418904
1.0,3.0,3.0,8.0,1751.0,2.0,456.0,2.0,33887004.0,-118318137.0,146180.0,266.0,428.0,3101.0,0.0,1.0,1990.0,364581.0,7.468513271496337,11.89260085889209
1.0,2.0,3.0,8.0,1793.0,2.0,456.0,2.0,34112268.0,-117736579.0,10032.0,261.0,239.0,3101.0,0.0,1.0,1956.0,471862.0,7.492203042618741,9.213634938925614
1.0,1.0,2.0,5.0,928.0,2.0,456.0,7.0,34159678.0,-118117052.0,2764.0,261.0,1449.0,3101.0,0.0,1.0,1923.0,533299.0,6.834108738813838,7.9247959139564355
1.0,2.0,3.0,8.0,1818.0,2.0,456.0,2.0,34110975.0,-117744367.0,10053.0,261.0,239.0,3101.0,0.0,1.0,1962.0,468870.0,7.506042178518122,9.215725844252521
1.0,2.0,2.0,8.0,1229.0,2.0,456.0,2.0,34173100.0,-118601000.0,119312.0,266.0,619.0,3101.0,0.0,1.0,1981.0,229595.0,7.114769448366463,11.689505571135069
1.0,2.5,3.0,6.0,1929.0,2.0,441.0,2.0,33552169.0,-117703928.0,3825.0,261.0,580.0,1286.0,7.0,1.0,1976.0,662742.0,7.5652752818989315,8.249575150000199
1.0,1.0,3.0,4.0,1333.0,2.0,456.0,7.0,34215439.0,-118511025.0,6185.0,261.0,580.0,3101.0,0.0,1.0,1951.0,341724.0,7.195937226475569,8.730043953245016
1.0,2.0,2.0,4.0,1060.0,2.0,456.0,7.0,34100094.0,-118055065.0,6502.0,261.0,1743.0,3101.0,0.0,1.0,1956.0,51309.0,6.966967138613983,8.780018887869153
1.0,2.0,3.0,6.0,1724.0,2.0,460.0,2.0,33624444.0,-117701954.0,7375.0,261.0,580.0,1286.0,6.0,1.0,1972.0,566927.0,7.45298232946546,8.90598676523643
1.0,2.5,4.0,6.0,2122.0,2.0,525.0,2.0,34234871.0,-118985706.0,6858.0,261.0,580.0,2061.0,7.0,1.0,1982.0,485437.0,7.660585461703256,8.83331693749932
1.0,2.5,4.0,6.0,2649.0,2.0,584.0,2.0,33653208.0,-117682858.0,7100.0,261.0,580.0,1286.0,9.0,1.0,1983.0,798000.0,7.882314918980268,8.867990898182093
1.0,4.0,5.0,7.0,3638.0,2.0,456.0,2.0,34254422.0,-118545100.0,17442.0,261.0,591.0,3101.0,0.0,1.0,1964.0,197540.0,8.19946419761216,9.766693701018134
1.0,3.0,2.0,6.0,1407.0,2.0,456.0,2.0,34175662.0,-118138064.0,6152.0,261.0,1449.0,3101.0,0.0,1.0,1938.0,725000.0,7.249925536717988,8.724695046740491
1.0,1.0,2.0,4.0,855.0,2.0,456.0,7.0,34111926.0,-118259514.0,5716.0,261.0,580.0,3101.0,0.0,1.0,1928.0,629603.0,6.752270376141742,8.651199471263972
1.0,3.5,5.0,6.0,2819.0,2.0,508.0,2.0,33728824.0,-117763387.0,6815.0,261.0,580.0,1286.0,0.0,1.0,1999.0,1055204.0,7.944492163932159,8.827028068509152
1.0,2.5,3.0,6.0,1618.0,2.0,462.0,2.0,33614725.0,-117670964.0,7200.0,261.0,580.0,1286.0,4.0,1.0,1968.0,631675.0,7.389563953677635,8.881975184248867
1.0,1.0,1.0,6.0,691.0,2.0,456.0,7.0,33765200.0,-118176000.0,9882.0,266.0,650.0,3101.0,0.0,1.0,1958.0,265000.0,6.539585955617669,9.198571388376184
1.0,3.0,3.0,7.0,1873.0,2.0,456.0,2.0,33864201.0,-118384205.0,2485.0,261.0,1478.0,3101.0,0.0,1.0,1996.0,1012638.0,7.535830462798367,7.818430272070656
1.0,3.0,4.0,8.0,1708.0,2.0,456.0,2.0,34071566.0,-117732261.0,9647.0,261.0,1387.0,3101.0,0.0,1.0,1952.0,173842.0,7.443663683115591,9.174505918966966
1.0,3.0,4.0,8.0,3030.0,2.0,456.0,2.0,33788833.0,-118122753.0,6006.0,261.0,657.0,3101.0,0.0,1.0,2010.0,522321.0,8.016647877057803,8.700680734850161
1.0,3.0,2.0,7.0,1427.0,2.0,456.0,2.0,33971500.0,-118425000.0,25917.0,266.0,564.0,3101.0,0.0,1.0,2003.0,539860.0,7.2640301428995295,10.16269298699536
1.0,1.0,3.0,6.0,1039.0,2.0,456.0,2.0,33793106.0,-118111942.0,6325.0,261.0,657.0,3101.0,0.0,1.0,1951.0,70453.0,6.946975992135418,8.752423403865594
1.0,1.0,1.0,8.0,700.0,2.0,456.0,7.0,33773200.0,-118198000.0,26437.0,266.0,643.0,3101.0,0.0,1.0,1987.0,220000.0,6.55250788703459,10.182557648139346
1.0,2.0,3.0,8.0,1481.0,2.0,456.0,2.0,33789962.0,-118112857.0,7501.0,261.0,657.0,3101.0,0.0,1.0,1954.0,679340.0,7.301147805856032,8.922924930641832
1.0,3.0,3.0,7.0,1966.0,2.0,456.0,2.0,34124700.0,-118061000.0,18017.0,266.0,58.0,3101.0,0.0,1.0,2003.0,862599.0,7.584264818389059,9.799126537211386
1.0,3.0,2.0,7.0,2323.0,2.0,456.0,2.0,34456696.0,-118549772.0,3476.0,269.0,1562.0,3101.0,0.0,1.0,2004.0,569000.0,7.751045117971802,8.153925132007862
1.0,3.0,4.0,8.0,2095.0,2.0,456.0,2.0,34094134.0,-117855189.0,8593.0,261.0,299.0,3101.0,0.0,1.0,1961.0,234917.0,7.647786045440933,9.058819564334941
1.0,1.0,2.0,4.0,1140.0,2.0,456.0,7.0,34188224.0,-118365359.0,6750.0,261.0,580.0,3101.0,0.0,1.0,1941.0,71616.0,7.039660349862076,8.81744592104187
1.0,3.0,3.0,7.0,2566.0,2.0,456.0,2.0,34034313.0,-118526198.0,6532.0,261.0,580.0,3101.0,0.0,1.0,1949.0,1340329.0,7.8504931808711405,8.78462153484075
13.0,2.0,2.0,6.0,1503.0,2.0,452.0,2.0,33614629.0,-117644958.0,3478.0,261.0,580.0,1286.0,6.0,1.0,1977.0,353390.0,7.315883504509785,8.154500175151941
1.0,2.0,2.0,7.0,1074.0,2.0,456.0,7.0,33981900.0,-118385000.0,129004.0,266.0,207.0,3101.0,0.0,1.0,1969.0,75754.0,6.980075940561763,11.767606442282593
1.0,2.0,2.0,8.0,1247.0,2.0,456.0,2.0,33767500.0,-118165000.0,13271.0,266.0,660.0,3101.0,0.0,1.0,1967.0,62286.0,7.129297548929373,9.493411831870281
1.0,1.0,3.0,4.0,1238.0,2.0,456.0,2.0,34090283.0,-117710920.0,8126.0,261.0,243.0,3101.0,0.0,1.0,1952.0,454501.0,7.122059881629142,9.002947130753205
1.0,2.0,3.0,8.0,1357.0,2.0,456.0,2.0,34066002.0,-117932378.0,7560.0,261.0,1819.0,3101.0,0.0,1.0,1957.0,129223.0,7.213768308118642,8.93075873555827
1.0,2.0,4.0,6.0,1193.0,2.0,481.0,2.0,34182385.0,-119199942.0,6000.0,261.0,580.0,2061.0,6.0,1.0,1962.0,282824.0,7.085064293952548,8.699681400989514
1.0,2.0,3.0,6.0,1225.0,2.0,456.0,2.0,34029205.0,-117925236.0,6570.0,261.0,686.0,3101.0,0.0,1.0,1961.0,50068.0,7.111512116496157,8.790421306897867
1.0,2.0,3.0,6.0,1360.0,2.0,480.0,2.0,33611146.0,-117673244.0,8000.0,261.0,580.0,1286.0,6.0,1.0,1967.0,333862.0,7.215975002651466,8.987321812850125
1.0,2.0,2.0,6.0,975.0,1.0,0.0,2.0,33600264.0,-117743634.0,2293.0,266.0,580.0,1286.0,0.0,1.0,1989.0,306761.0,6.883462586413092,7.738052297689316
1.0,2.0,5.0,4.0,1806.0,2.0,456.0,7.0,34065468.0,-118110065.0,7811.0,246.0,1245.0,3101.0,0.0,2.0,1924.0,42199.0,7.499423290592229,8.96341629199657
1.0,2.0,3.0,6.0,1646.0,2.0,456.0,2.0,34172395.0,-118098193.0,8809.0,261.0,832.0,3101.0,0.0,1.0,1939.0,647025.0,7.4067107301776405,9.083642718930225
1.0,2.0,2.0,7.0,1267.0,2.0,456.0,2.0,33979400.0,-118374000.0,21437.0,266.0,858.0,3101.0,0.0,1.0,1968.0,192867.0,7.145196134997171,9.972920327251465
1.0,4.0,4.0,8.0,2952.0,2.0,456.0,2.0,34158833.0,-118027466.0,17623.0,261.0,46.0,3101.0,0.0,1.0,1951.0,398831.0,7.990576881743923,9.777016888482178
1.0,6.0,4.0,10.0,5724.0,2.0,456.0,2.0,34124090.0,-118433082.0,29437.0,261.0,607.0,3101.0,0.0,1.0,1988.0,2084048.0,8.65259782842244,10.290041635752532
1.0,3.0,4.0,6.0,2069.0,1.0,0.0,2.0,34268001.0,-118685450.0,6499.0,261.0,580.0,2061.0,8.0,1.0,1964.0,273283.0,7.635303886259415,8.779557455883728
1.0,3.0,5.0,8.0,2813.0,2.0,456.0,2.0,34162260.0,-117995073.0,10045.0,261.0,1232.0,3101.0,0.0,1.0,1964.0,786818.0,7.942362237674335,9.21492982430999
1.0,3.0,3.0,8.0,1604.0,2.0,456.0,2.0,34020681.0,-117786671.0,7952.0,261.0,805.0,3101.0,0.0,1.0,1987.0,355650.0,7.380879035564116,8.981304494957135
1.0,1.0,1.0,8.0,873.0,2.0,456.0,2.0,33759601.0,-118115692.0,978900.0,266.0,639.0,3101.0,0.0,1.0,1974.0,357258.0,6.773080375655535,13.794185792803807
1.0,3.0,4.0,8.0,2933.0,2.0,456.0,2.0,34017809.0,-117798247.0,16698.0,261.0,879.0,3101.0,0.0,1.0,1990.0,854031.0,7.984121958702927,9.723104116372433
1.0,3.0,5.0,6.0,2364.0,2.0,562.0,2.0,33557245.0,-117702513.0,4725.0,261.0,580.0,1286.0,0.0,1.0,1996.0,412404.0,7.768533300926033,8.460834457746854
1.0,1.0,2.0,5.0,676.0,2.0,456.0,7.0,33877814.0,-118353491.0,5801.0,261.0,1033.0,3101.0,0.0,1.0,1936.0,245167.0,6.517671272912275,8.665957964681349
1.0,3.0,3.0,6.0,1841.0,2.0,456.0,2.0,34166972.0,-118066361.0,7860.0,261.0,1721.0,3101.0,0.0,1.0,1945.0,502950.0,7.518607216815252,8.969669103793757
13.0,3.0,4.0,6.0,2740.0,2.0,429.0,2.0,33583139.0,-117693450.0,7000.0,261.0,580.0,1286.0,8.0,1.0,1979.0,676052.0,7.916078096302786,8.853808274977197
1.0,2.0,4.0,4.0,1208.0,2.0,456.0,7.0,34129375.0,-117983856.0,5924.0,261.0,368.0,3101.0,0.0,1.0,1948.0,338073.0,7.097548850614793,8.686935966003333
1.0,3.0,3.0,6.0,3483.0,3.0,728.0,2.0,34250894.0,-118757361.0,9453.0,261.0,580.0,2061.0,9.0,1.0,2002.0,827618.0,8.155936337972394,9.154193211353181
1.0,1.0,3.0,4.0,1140.0,2.0,456.0,7.0,33871059.0,-118194916.0,3971.0,261.0,657.0,3101.0,0.0,1.0,1950.0,263135.0,7.039660349862076,8.287025025165063
1.0,2.5,3.0,6.0,1397.0,2.0,467.0,2.0,33595508.0,-117625942.0,4148.0,261.0,580.0,1286.0,0.0,1.0,1996.0,589000.0,7.242797922793756,8.330622620332868
1.0,3.0,3.0,8.0,1564.0,2.0,456.0,2.0,34099200.0,-118011000.0,106025.0,266.0,400.0,3101.0,0.0,1.0,1980.0,150881.0,7.355641102974253,11.57143962603611
1.0,3.0,4.0,6.0,2081.0,2.0,434.0,2.0,33586668.0,-117740813.0,4050.0,261.0,580.0,1286.0,0.0,1.0,1996.0,760000.0,7.641084249174914,8.30671904320269
1.0,2.0,3.0,8.0,1396.0,2.0,456.0,2.0,33984937.0,-117973409.0,10283.0,261.0,902.0,3101.0,0.0,1.0,1960.0,430734.0,7.242082359256962,9.23834456838578
1.0,3.5,4.0,6.0,3211.0,2.0,631.0,2.0,34242144.0,-118980709.0,60113.0,261.0,580.0,2061.0,8.0,1.0,1996.0,1045706.0,8.074649075066652,11.003998038487318
1.0,3.0,5.0,6.0,1496.0,2.0,456.0,7.0,34056805.0,-118127133.0,5667.0,261.0,1241.0,3101.0,0.0,1.0,1926.0,432902.0,7.311218384419629,8.64259160081057
1.0,2.0,2.0,8.0,860.0,2.0,456.0,2.0,34152200.0,-118413000.0,7210.0,266.0,587.0,3101.0,0.0,1.0,1988.0,407000.0,6.7580945044277305,8.88336291691676
1.0,2.0,3.0,6.0,1465.0,2.0,485.0,2.0,34270956.0,-118744867.0,6500.0,261.0,580.0,2061.0,5.0,1.0,1964.0,63075.0,7.290292882446597,8.77971129020447
1.0,2.0,2.0,8.0,1011.0,2.0,456.0,2.0,34070400.0,-117881000.0,55113.0,266.0,1825.0,3101.0,0.0,1.0,1997.0,148175.0,6.919683849847411,10.917159046351838
1.0,2.0,4.0,6.0,1800.0,2.0,456.0,2.0,34080853.0,-118268805.0,6490.0,261.0,585.0,3101.0,0.0,1.0,1912.0,975685.0,7.496097345175956,8.778171881033469
1.0,3.0,4.0,8.0,3050.0,2.0,456.0,7.0,34046044.0,-118517543.0,7472.0,261.0,580.0,3101.0,0.0,1.0,1950.0,2634573.0,8.02322468471667,8.91905180393029
1.0,2.0,4.0,6.0,1440.0,2.0,456.0,2.0,34425874.0,-118488233.0,7770.0,261.0,1564.0,3101.0,0.0,1.0,1966.0,447100.0,7.273092595999522,8.958154135209242
1.0,2.0,4.0,6.0,1608.0,2.0,546.0,2.0,34258168.0,-118759521.0,7070.0,261.0,580.0,2061.0,6.0,1.0,1964.0,471075.0,7.3833681469923835,8.863757191604241
1.0,3.0,3.0,8.0,1565.0,2.0,456.0,2.0,34204570.0,-118558328.0,6459.0,261.0,580.0,3101.0,0.0,1.0,1997.0,364898.0,7.356279876550748,8.773384596776648
1.0,1.0,3.0,4.0,1016.0,2.0,456.0,7.0,33884241.0,-118344649.0,5614.0,261.0,1033.0,3101.0,0.0,1.0,1947.0,54624.0,6.92461239604856,8.633196867172543
1.0,2.0,3.0,6.0,1152.0,2.0,456.0,7.0,34103119.0,-118026553.0,4968.0,261.0,685.0,3101.0,0.0,1.0,1962.0,424247.0,7.050122520269059,8.51097389160232
1.0,4.0,3.0,9.0,2727.0,2.0,456.0,2.0,33868063.0,-118389210.0,4057.0,266.0,509.0,3101.0,0.0,1.0,2002.0,1776686.0,7.911324018963353,8.30844552038576
1.0,2.0,2.0,8.0,960.0,2.0,456.0,2.0,33931700.0,-117987000.0,119250.0,266.0,1879.0,3101.0,0.0,1.0,1969.0,284000.0,6.8679744089702925,11.688985794459663
1.0,3.0,3.0,8.0,2539.0,2.0,456.0,2.0,34234836.0,-118524553.0,12991.0,261.0,591.0,3101.0,0.0,1.0,1954.0,519330.0,7.8399193600125825,9.472089062401459
1.0,2.0,3.0,6.0,2457.0,2.0,492.0,2.0,33599091.0,-117689229.0,8883.0,261.0,580.0,1286.0,7.0,1.0,1965.0,713113.0,7.80710329012598,9.092007185014317
1.0,2.5,3.0,6.0,1605.0,2.0,419.0,2.0,33516971.0,-117679117.0,4000.0,261.0,580.0,1286.0,0.0,1.0,1987.0,396304.0,7.381501894506707,8.294299608857235
1.0,1.0,2.0,4.0,960.0,2.0,456.0,7.0,33776981.0,-118148869.0,1655.0,261.0,666.0,3101.0,0.0,1.0,1920.0,451000.0,6.8679744089702925,7.412160334945205
1.0,2.0,3.0,8.0,2475.0,2.0,456.0,2.0,33777958.0,-118126194.0,5513.0,261.0,657.0,3101.0,0.0,1.0,1931.0,788351.0,7.814399633804487,8.615045591583742
1.0,3.0,4.0,7.0,3186.0,2.0,456.0,2.0,33985459.0,-117919132.0,7248.0,261.0,716.0,3101.0,0.0,1.0,1983.0,858457.0,8.066835314417336,8.888618807300878
1.0,3.0,4.0,6.0,2551.0,2.0,667.0,2.0,33610900.0,-117572421.0,11050.0,261.0,580.0,1286.0,0.0,1.0,1989.0,750000.0,7.844632644464681,9.310276200588783
1.0,2.0,2.0,6.0,1283.0,2.0,456.0,2.0,34158000.0,-118416000.0,31532.0,266.0,587.0,3101.0,0.0,1.0,1964.0,405000.0,7.157735484249907,10.358789895491464
1.0,2.0,2.0,6.0,1157.0,2.0,0.0,2.0,34214940.0,-119194840.0,3049.0,266.0,580.0,2061.0,5.0,1.0,1977.0,239882.0,7.05444965813294,8.022896869601457
1.0,2.0,3.0,6.0,1404.0,2.0,456.0,7.0,33964857.0,-118394190.0,5998.0,261.0,580.0,3101.0,0.0,1.0,1941.0,566456.0,7.247792581767846,8.699348067653093
1.0,3.0,2.0,8.0,952.0,2.0,456.0,2.0,34132702.0,-118004947.0,28795.0,266.0,1230.0,3101.0,0.0,1.0,1996.0,391336.0,6.859614903654202,10.267991767589194
1.0,2.0,3.0,6.0,1608.0,2.0,456.0,2.0,34069115.0,-118139358.0,6291.0,261.0,37.0,3101.0,0.0,1.0,1947.0,106774.0,7.3833681469923835,8.747034264178168
1.0,2.0,2.0,8.0,1132.0,2.0,456.0,2.0,34104900.0,-118257000.0,69393.0,266.0,598.0,3101.0,0.0,1.0,1979.0,185929.0,7.0326242610280065,11.147555687426006
1.0,2.0,2.0,8.0,1251.0,2.0,456.0,2.0,34093422.0,-117730077.0,1934.0,269.0,235.0,3101.0,0.0,1.0,1964.0,248736.0,7.132497551660044,7.5678626054638825
1.0,3.0,2.0,8.0,1888.0,2.0,456.0,2.0,34184200.0,-118614000.0,119736.0,266.0,587.0,3101.0,0.0,1.0,1973.0,447063.0,7.543802867501509,11.693052949881197
1.0,2.5,3.0,6.0,1951.0,2.0,0.0,2.0,33622678.0,-117646019.0,8639.0,266.0,580.0,1286.0,0.0,1.0,1989.0,561558.0,7.5766097669730375,9.064157861798101
1.0,4.0,4.0,6.0,2884.0,2.0,617.0,2.0,33724032.0,-117765079.0,5115.0,261.0,580.0,1286.0,0.0,1.0,1995.0,1352305.0,7.9672801789422,8.540128162698734
1.0,2.0,3.0,6.0,1822.0,1.0,0.0,2.0,34221918.0,-118986229.0,1306.0,265.0,580.0,2061.0,7.0,1.0,1977.0,415049.0,7.508238774678663,7.175489713624222
1.0,3.0,3.0,6.0,1377.0,2.0,456.0,2.0,34113667.0,-117842640.0,5879.0,261.0,442.0,3101.0,0.0,1.0,1956.0,268292.0,7.228388451573604,8.679312040892672
1.0,2.0,4.0,8.0,1524.0,2.0,456.0,2.0,34113662.0,-117837348.0,7938.0,261.0,442.0,3101.0,0.0,1.0,1977.0,503000.0,7.329749689041512,8.979542601725113
1.0,2.0,3.0,8.0,1737.0,2.0,456.0,2.0,34214996.0,-118191798.0,50054.0,261.0,985.0,3101.0,0.0,1.0,1976.0,471011.0,7.460490305825338,10.820877679853584
1.0,3.0,3.0,8.0,1810.0,2.0,456.0,2.0,33896819.0,-118206308.0,3221.0,261.0,252.0,3101.0,0.0,1.0,1992.0,350000.0,7.501634457883413,8.07775756373692
13.0,2.5,4.0,6.0,2633.0,2.0,471.0,2.0,33617765.0,-117662410.0,6825.0,261.0,580.0,1286.0,8.0,1.0,1971.0,548992.0,7.876258882303226,8.828494129466652
1.0,3.0,4.0,7.0,3214.0,2.0,456.0,2.0,34292174.0,-118563989.0,5961.0,269.0,602.0,3101.0,0.0,1.0,1992.0,590920.0,8.07558263667172,8.693161274238017
1.0,3.0,4.0,8.0,2235.0,2.0,456.0,2.0,34291841.0,-118559636.0,6151.0,269.0,602.0,3101.0,0.0,1.0,1986.0,430765.0,7.71244383427499,8.72453251118548
1.0,2.0,2.0,7.0,1315.0,2.0,456.0,2.0,34054400.0,-118466000.0,11592.0,266.0,587.0,3101.0,0.0,1.0,1974.0,296657.0,7.182352111885263,9.358156746670401
1.0,2.5,4.0,6.0,2465.0,2.0,430.0,2.0,33455756.0,-117610829.0,6045.0,261.0,580.0,1286.0,0.0,1.0,1998.0,552846.0,7.81035268372429,8.707152175339404
1.0,4.5,4.0,6.0,4673.0,2.0,539.0,2.0,33543748.0,-117637274.0,8127.0,261.0,580.0,1286.0,0.0,1.0,2006.0,1466439.0,8.449770515098804,9.003070169818264
1.0,3.0,4.0,7.0,2280.0,2.0,456.0,2.0,34052060.0,-118497993.0,11800.0,261.0,580.0,3101.0,0.0,1.0,1954.0,212239.0,7.732369222284388,9.375939552625749
1.0,2.0,3.0,6.0,1927.0,2.0,478.0,2.0,33438572.0,-117611117.0,12240.0,261.0,580.0,1286.0,7.0,1.0,1975.0,598481.0,7.564238475170491,9.412546252075513
1.0,3.0,3.0,8.0,1571.0,2.0,456.0,2.0,33939025.0,-118166006.0,1532.0,269.0,1631.0,3101.0,0.0,1.0,1974.0,249343.0,7.360103972989152,7.334981878871814
